Mi1,X,Y,Z,side,azimuth,elevation,radius,lattice_p,lattice_q,lattice_azi,lattice_elev,left_eye,lattice_p_corrected,lattice_q_corrected,azimuth_corrected,elevation_corrected,retinal_azi,DRA_paths,X_rot,Y_rot,Z_rot,lattice_p_rot,lattice_q_rot,position_x,position_y,position_z,optical_x,optical_y,optical_z,retinal_row,retinal_col,normal_x,normal_y,normal_z,skew_angle,binocular_angle,binocular
720575940610952982,735571.0586443259,330055.87204874336,157723.29017517137,right,0.2844561672879648,1.2103220253858304,127978.61064116364,-5.0,-8.0,0.2844561672879655,1.2103220253858311,False,-5.0,-8.0,-0.2844561672879655,1.2103220253858311,-0.2844561672879655,0.0,94266.02931796221,215953.65883179323,-41202.738685573,-5.0,-8.0,83.48697800546583,-410.11134103342664,-124.62899701315413,0.12106146769232047,-0.4190586710474119,-0.2057896723581418,-7.961,3.182,0.27762905069068905,-0.9048112626680707,-0.322860169673496,0.11310603399033854,53.43084650650801,False
720575940610953478,787358.3748939779,225476.72603901607,202755.3180661577,right,-0.4088423977368772,1.954186619163064,131504.3267915923,5.0,11.0,-0.4088423977368774,1.954186619163064,False,5.0,11.0,0.4088423977368774,1.954186619163064,0.4088423977368774,0.0,67235.69447755293,260182.32826590803,72638.34897148973,5.0,11.0,154.08431151931381,-304.8800462388955,118.31580011226708,0.3290537394457489,-0.16070281680277115,0.31088909218002103,9.798,-6.364,0.6261968893775841,-0.4754312376684283,0.6179341340166478,0.15560502910272472,13.797732481944708,False
720575940610979590,783266.9779286928,254925.59252971137,181960.37351443127,right,-0.2057744959859282,1.7563483123300094,130865.13678997716,3.0,5.0,-0.2057744959859283,1.7563483123300094,False,3.0,5.0,0.2057744959859283,1.7563483123300094,0.2057744959859283,0.0,83049.27896246426,258137.22481633103,40047.65884006085,3.0,5.0,135.65255703258973,-368.5692778026898,63.90019343269224,0.2993436298811063,-0.3390328655204947,0.15591797454033343,4.899,-2.121,0.5646046228830005,-0.7109175340678666,0.41930642682173225,0.11169101228426889,38.426869334079626,False
720575940611028594,304896.4413062665,233270.9514563107,176991.7034421889,left,-0.2739418778919371,1.9097020874051904,116480.6330997174,10.0,-3.0,-0.2639036908838889,1.8989754601755984,True,10.0,-3.0,0.2639036908838889,1.8989754601755984,0.2639036908838889,0.0,82675.7381354618,-220549.92860370775,26247.257084914265,10.0,-3.0,-53.99578604361717,418.91060128619904,61.61079769476545,-0.27193069563169714,0.3756333479494573,0.14924275457580585,4.287,13.789,-0.30737208245205766,0.8848803266031993,0.3500131576379677,0.27978963920050076,64.79960600430947,False
720575940611054798,748022.5251989393,205615.89036251104,166706.10079575598,right,0.0124308812407644,2.201988972504429,127830.74061200704,14.0,7.0,0.012430881240763,2.2019889725044304,False,14.0,7.0,-0.012430881240763,2.2019889725044304,-0.012430881240763,0.0,105244.65674258056,219252.57095087218,83655.68460568032,14.0,7.0,1.7539301833841305,-359.0000164244107,156.1147638251315,-0.13301667892497557,-0.25630276336600294,0.39179924513760517,12.86,7.425,-0.017661945015769516,-0.6797393005390281,0.7332411192786265,0.307722378269909,37.632552354164915,False
720575940611100484,315520.5028248588,302094.92090395483,182143.41807909604,left,-0.4097362842788302,1.3179243315561662,117275.22373490762,-3.0,-9.0,-0.3961446180489272,1.3258623285599485,True,-3.0,-9.0,0.3961446180489272,1.3258623285599485,0.3961446180489272,0.0,66930.47107920308,-204845.3618382354,-39946.41908900076,-3.0,-9.0,43.02782192940979,426.29394960068663,-100.62878767097736,0.007676651225841544,0.4535784172712844,-0.16140449923398925,-7.348,6.364,0.09988951205812119,0.9629172550046663,-0.25062411175916255,0.12106599144840703,63.16827615741306,False
720575940611108721,295206.86780210864,208207.95133819952,192294.07948094085,left,-0.0716273102848708,2.101599335062663,117362.99746068042,12.0,3.0,-0.0681365444726087,2.084724158080176,True,12.0,3.0,0.0681365444726087,2.084724158080176,0.0681365444726087,0.0,71343.0989178899,-231960.6410812611,52658.83506055305,12.0,3.0,-13.437903435583543,389.7973337486767,124.96051530860692,-0.15055576011592572,0.32694798030234884,0.3266217773606491,9.186,9.546,-0.025814845680315567,0.7860282208854283,0.6176513820224074,0.3117866022376113,48.344489444492574,False
720575940611126648,760060.8402061856,296427.53350515466,159159.17525773196,right,0.090864744785916,1.4750632457256858,129427.02322069154,0.0,-3.0,0.0908647447859164,1.475063245725686,False,0.0,-3.0,-0.0908647447859164,1.475063245725686,-0.0908647447859164,0.0,98595.81501964595,237905.56787464465,-6102.269097944867,0.0,-3.0,91.66714043599053,-423.20971860215593,-30.228252010548104,0.16314905084151946,-0.45739067627352453,-0.011154546652863355,-1.837,3.182,0.3584628319417205,-0.9316917416894169,0.058778368334472336,0.08541186764732552,61.07440927158055,False
720575940611216867,752516.1998388396,319148.63497179694,162941.0153102337,right,0.1378211109192481,1.2930357833344466,129098.60007504073,-4.0,-5.0,0.1378211109192488,1.2930357833344468,False,-4.0,-5.0,-0.1378211109192488,1.2930357833344468,-0.1378211109192488,0.0,91142.21537399502,232082.1999221422,-28418.28581968235,-4.0,-5.0,113.69035219025628,-408.154963886977,-90.3596048714073,0.2183291142887013,-0.4133874668998492,-0.11318273896290855,-5.511,1.061,0.4463671563498518,-0.8805184761880702,-0.1595104223039548,0.07905529667816039,53.09383473109753,False
720575940611352469,738396.9754601227,225771.1472392638,142998.19018404905,right,0.241143147016279,2.0444964073065712,131657.53415367534,13.0,1.0,0.2411431470162785,2.044496407306573,False,13.0,1.0,-0.2411431470162785,2.044496407306573,-0.2411431470162785,0.0,125299.09178408471,210983.9381826851,59357.537342443145,13.0,1.0,-50.61422526925428,-394.6930546235237,102.2429341476471,-0.272353607615412,-0.2940855360611432,0.2717866364972374,8.573,12.728,-0.3211812083295275,-0.7656669754210055,0.5573120438009878,0.28960649879608924,52.28227526817144,False
720575940611361378,750767.3795093795,299417.8961038961,151015.23809523808,right,0.1887634459159462,1.4645107311694392,129977.0746754503,1.0,-5.0,0.1887634459159466,1.4645107311694396,False,1.0,-5.0,-0.1887634459159466,1.4645107311694396,-0.1887634459159466,0.0,105996.11104783762,228804.58361426272,-11005.543196859919,1.0,-5.0,50.0509284616415,-435.0193750594197,-39.376024331991694,0.030152609883462952,-0.4797695796703293,-0.022861357269351134,-2.449,6.364,0.17732870034654968,-0.9841482534218244,-0.002597560427795521,0.12389206785280957,77.15159623549386,False
720575940611361941,294012.4606240713,319761.7890044577,230581.7236255572,left,0.0199983908844967,1.024907867123098,111821.7565405806,-11.0,-3.0,0.0182176845593433,1.0427580704533077,True,-11.0,-3.0,-0.0182176845593433,1.0427580704533077,-0.0182176845593433,0.0,15929.662424401376,-224672.78939226622,-51205.82338717369,-11.0,-3.0,205.00736153805653,326.1879369304384,-132.0361023239403,0.4289951078395141,0.14292553435787902,-0.17894080606219684,-8.573,-8.485,0.7799071207122303,0.5821406452752721,-0.2299068336975841,0.33714904350299535,11.77678920691989,False
720575940611362965,776986.2687000727,308941.83877995645,182600.61002178647,right,-0.1174058729836984,1.3481687303750371,131537.88644311685,-5.0,0.0,-0.1174058729836978,1.3481687303750374,False,-5.0,0.0,0.1174058729836978,1.3481687303750374,0.1174058729836978,0.0,73785.91442144166,255861.67381712445,-13493.204201144186,-5.0,0.0,183.2432794403428,-363.05295250539416,-52.831031919976496,0.39707330368483007,-0.2748652109911772,-0.04469487478561569,-3.062,-5.303,0.6499680029622177,-0.7595091181462876,0.026220117809713426,0.28316860082076284,26.741931972151775,False
720575940611437846,326868.8532818533,258595.5366795367,162632.81853281852,left,-0.5312792046928793,1.720677960334215,117584.46165739304,8.0,-8.0,-0.5139234584268235,1.7165707613776626,True,8.0,-8.0,0.5139234584268235,1.7165707613776626,0.5139234584268235,2.0,93258.82239405416,-196864.59487860126,609.348151076465,8.0,-8.0,-88.69517297058229,414.6594904405806,2.6150903859430894,-0.4035319733177214,0.25976760441364877,0.019356078258766965,0.0,16.971,-0.5976845856276668,0.8007170463723113,0.04031560184204255,0.35732757191648373,55.43162176947735,False
720575940611489746,785182.9814020029,283680.6494992847,186793.39055794,right,-0.208836148400124,1.5324626361462583,130689.45276022944,-2.0,3.0,-0.2088361484001241,1.532462636146258,False,-2.0,3.0,0.2088361484001241,1.532462636146258,0.2088361484001241,0.0,73778.34635381456,262200.451836818,12635.573565097755,-2.0,3.0,179.32446747960708,-357.46332690940545,1.8575461004253817,0.3919608173232409,-0.2829350408469682,0.025316503331163216,0.612,-5.303,0.7016956690033807,-0.6864260202287543,0.1908992060088563,0.20349956506408087,26.279509791956098,False
720575940611496750,303493.5015873016,196695.69523809524,191349.87301587305,left,-0.1149951968953745,2.2171957675164187,117574.82579805508,14.0,4.0,-0.109427113066287,2.197314871812569,True,14.0,4.0,0.109427113066287,2.197314871812569,0.109427113066287,0.0,74241.14733073965,-224551.99557628832,64440.39493314171,14.0,4.0,-28.65769295777019,373.8795675367394,139.18160728443175,-0.18449412265853574,0.2671439916259076,0.35755448369991605,11.023,10.607,-0.21281107451895248,0.6839367609816182,0.6978122623887185,0.2184802498857817,40.462411517038944,False
720575940611524835,794842.3248145095,237772.41879637263,210969.00247320693,right,-0.4698904410408105,1.842799404610305,132428.0628265365,2.0,11.0,-0.4698904410408107,1.842799404610304,False,2.0,11.0,0.4698904410408107,1.842799404610304,0.4698904410408107,0.0,57323.39600026436,268606.576478036,62370.11838912833,2.0,11.0,189.4168921028138,-286.0427364904137,94.39405147417024,0.4162056278605171,-0.09518272557073786,0.2217245197390657,7.961,-9.546,0.695280025582034,-0.42097825186059,0.582548708252836,0.30688145106701675,5.4283685492224825,False
720575940611551857,792938.9443037974,297673.86329113925,212258.60759493668,right,-0.3913946352325559,1.3899141876357766,130688.31914812048,-7.0,5.0,-0.3913946352325552,1.3899141876357763,False,-7.0,5.0,0.3913946352325552,1.3899141876357763,0.3913946352325552,0.0,46570.487391825205,271134.64466993295,3451.082255007562,-7.0,5.0,237.36565172812416,-283.73874127584673,-29.749621832873558,0.4817515881227871,-0.06281722318874039,-0.0038746627688396205,-1.225,-12.728,0.9150432669611543,-0.3799236527628268,0.13547633616395455,0.29986991550027464,0.902855396999365,True
720575940611625238,737970.3337931035,250277.45379310343,136528.0,right,0.2936685069207285,1.8577248061184268,131418.94384978156,10.0,-3.0,0.2936685069207285,1.857724806118428,False,10.0,-3.0,-0.2936685069207285,1.857724806118428,-0.2936685069207285,0.0,127815.43665412843,212323.24855199005,34168.67668400444,10.0,-3.0,-52.378041376004994,-420.6531618806922,50.813827445843856,-0.30004444734022956,-0.3643685388524588,0.12306447652742727,4.287,13.789,-0.27646398860087273,-0.8899566107367946,0.3626911827061337,0.3862098790493659,71.59737044515522,False
720575940611625877,294332.15970961883,185672.19237749543,217761.66969147004,left,0.2045506987367511,2.293418498232217,113736.35054875228,13.0,10.0,0.1965893276296708,2.2709015394686074,True,13.0,10.0,-0.1965893276296708,2.2709015394686074,-0.1965893276296708,0.0,49735.81417237686,-234327.4301725326,78826.51078151117,13.0,10.0,42.37943982299342,325.0917956052726,175.74894126899554,0.010616015353468667,0.18754573262667612,0.44923673293881533,14.085,3.182,0.2160702823074144,0.5246182801153146,0.8234617740201688,0.25960185146116227,25.746055407580872,False
720575940611642773,322876.88,262435.7982608696,164578.33043478258,left,-0.496564134680438,1.6845573082741672,117730.57664171916,7.0,-8.0,-0.4803557508613346,1.681415775649448,True,7.0,-8.0,0.4803557508613346,1.681415775649448,0.4803557508613346,0.0,90659.90498585801,-200549.59235916368,-3150.292540585362,7.0,-8.0,-78.1625846669515,422.9774308287612,-4.573472027566536,-0.3741641281944507,0.32038346122649586,0.017590551687386925,-0.612,15.91,-0.4789632831272119,0.8752985707023297,0.06668272296825489,0.3628211823754891,63.225546586934556,False
720575940611667154,783235.1357615893,237101.0761589404,189245.6622516556,right,-0.2795091808244487,1.8855095316378248,130172.07179762032,5.0,8.0,-0.279509180824449,1.8855095316378248,False,5.0,8.0,0.279509180824449,1.8855095316378248,0.279509180824449,0.0,78666.2734493801,256838.8341329871,58753.09318588385,5.0,8.0,134.89390411799815,-342.8933960022266,101.05274062014958,0.29198431916873185,-0.2795726107171243,0.2594531873703925,7.961,-3.182,0.5975466054958987,-0.6060939538796908,0.5249649258101079,0.03026725079759078,29.784309850093543,False
720575940611680718,262098.89940828405,207685.0216962525,253490.2958579881,left,0.5819783423384267,1.9628826331339848,118595.85768688706,5.0,14.0,0.563395722814522,1.951303440456249,True,5.0,14.0,-0.563395722814522,1.951303440456249,-0.563395722814522,0.0,10403.400077872488,-264613.7285403786,60502.106706906925,5.0,14.0,171.20818747000456,256.97377441879723,137.26982588947624,0.3450451235114656,0.013717408726878176,0.340214452235336,11.635,-9.546,0.6431977968936585,0.3361275397485947,0.6879788304110098,0.3170087133201337,1.3127239693367714,True
720575940611685489,733489.8364116095,358635.00087950745,181208.3729111697,right,0.2096034207864829,0.9296035583181996,129736.24110315532,-13.0,-8.0,0.2096034207864842,0.9296035583182004,False,-13.0,-8.0,-0.2096034207864842,0.9296035583182004,-0.2096034207864842,0.0,66534.56924379754,216140.35659449323,-65770.57269519754,-13.0,-8.0,161.45405472871826,-328.1334468740944,-203.51634491701026,0.31295675895436953,-0.12768582864551786,-0.3570665079922425,-12.86,-5.303,0.5576791809854813,-0.6820572408807676,-0.47306643429594253,0.5040101463509833,7.673053476351715,False
720575940611686513,766943.8929440388,237937.1321978913,166259.39983779402,right,-0.0517977502395573,1.9155951034078025,129478.02545132834,8.0,4.0,-0.0517977502395578,1.915595103407803,False,8.0,4.0,0.0517977502395578,1.915595103407803,0.0517977502395578,0.0,100933.25656633127,240502.75849354436,53115.19130917686,8.0,4.0,58.617925307700055,-393.12764981806225,98.2847245845358,0.04219957845009669,-0.40442788905304217,0.2588765779890694,7.348,4.243,0.2676330676596588,-0.8459163245508207,0.46130045843626816,0.19580532453662555,52.76899508511869,False
720575940611704689,739316.820224719,362300.67041198496,193700.7865168539,right,0.0919290513547249,0.8692272574625179,129429.04303222676,-15.0,-7.0,0.091929051354726,0.8692272574625184,False,-15.0,-7.0,-0.091929051354726,0.8692272574625184,-0.091929051354726,0.0,53728.42111047062,222303.86825444514,-66980.93015478608,-15.0,-7.0,186.9614962434484,-294.680273130132,-211.6031253469623,0.33490626562785897,-0.03366907376348023,-0.3594053232819616,-13.472,-8.485,0.673542926077946,-0.5295275395374893,-0.515694203575851,0.5141561554300106,0.6510256515393327,True
720575940611751347,733151.1345029238,308378.2046783626,141506.87134502924,right,0.3499508082445065,1.4105068842236006,130423.19550758388,1.0,-8.0,0.3499508082445071,1.4105068842236013,False,1.0,-8.0,-0.3499508082445071,1.4105068842236013,-0.3499508082445071,0.0,113650.96540912476,211834.96942906702,-22601.38966215501,1.0,-8.0,6.821557806650614,-436.4800303294019,-66.63255687252982,-0.10965466811669147,-0.46300151162549646,-0.0773495531353699,-4.287,9.546,-0.00691830735526468,-0.9867249032712053,-0.162253204244997,0.2225780220178461,84.79399108103702,False
720575940611778290,785078.9710867397,244844.79361914253,187253.28015952144,right,-0.2614243858775082,1.825608787962739,131150.97538144127,4.0,7.0,-0.2614243858775086,1.8256087879627392,False,4.0,7.0,0.2614243858775086,1.8256087879627392,0.2614243858775086,0.0,79445.90456422365,259235.60206419206,50943.986065381294,4.0,7.0,139.74482787969728,-350.1052982849413,86.67392659326237,0.3100875055215872,-0.28357875014753586,0.2253035771795966,6.736,-3.182,0.5592044662676968,-0.6455859627174997,0.5201049217690404,0.11475777697136623,30.03032017313855,False
720575940611780450,800119.9148936169,278074.59574468085,224860.2553191489,right,-0.5249886837031256,1.5205292542433566,131529.78434456166,-5.0,9.0,-0.5249886837031249,1.520529254243356,False,-5.0,9.0,0.5249886837031249,1.520529254243356,0.5249886837031249,0.0,37349.434204364785,276933.35242611315,25264.98421699258,-5.0,9.0,239.7085295818259,-248.39244233752314,18.07921547344147,0.47983568443981317,0.0030130317874714867,0.06640049651739485,2.449,-14.849,0.9422560909270479,-0.2398891420898362,0.2336806766043809,0.2695797905187975,1.6514722389906884,True
720575940611838577,734592.3212121212,351431.13636363635,174744.42424242423,right,0.2290673379729088,1.0029401490339824,128885.29817729475,-11.0,-8.0,0.2290673379729098,1.002940149033983,False,-11.0,-8.0,-0.2290673379729098,1.002940149033983,-0.2290673379729098,0.0,74072.49531884673,216666.00719851814,-59622.635559853385,-11.0,-8.0,145.50190158876276,-353.14319157762293,-184.80017407887576,0.2941647760416058,-0.20962836925952094,-0.32686391239718104,-11.635,-3.182,0.4922925917675612,-0.7347847427942248,-0.46662553064272244,0.3856647303503192,17.725591991642382,False
720575940611858274,261992.343079922,286781.9454191033,248332.82651072124,left,0.3709453354438739,1.3107616045268975,117706.14576397942,-7.0,4.0,0.3582575927920369,1.3177462566657152,True,-7.0,4.0,-0.3582575927920369,1.3177462566657152,-0.3582575927920369,0.0,3021.815308017799,-258920.50968299838,-18212.781669212964,-7.0,4.0,231.97875418806885,297.6705073378613,-31.337172766693094,0.48319717599138845,0.0643207831730824,-0.011138408842962516,-1.837,-11.667,0.8875218278824099,0.4465986183119106,0.11337847747327831,0.36011663098362273,2.5897636572227842,True
720575940611865829,292699.43338954466,214074.3102866779,191279.5278246206,left,-0.0730474971413943,2.046761283577568,117760.41174365432,11.0,2.0,-0.0696488331653471,2.031517251757656,True,11.0,2.0,0.0696488331653471,2.031517251757656,0.0696488331653471,0.0,71374.23293199162,-234035.22189007504,46541.167625172835,11.0,2.0,-7.772420310654355,399.81272061472174,111.17903016354326,-0.14768458616154467,0.36472969758486157,0.28279098303421846,7.961,9.546,0.013517108165214245,0.824321583041128,0.5659604363552444,0.3281996857718262,55.17128426349148,False
720575940611882725,759643.047761194,262179.1104477612,151949.55223880595,right,0.0968862443176036,1.7443241665254448,131014.57290540617,6.0,-1.0,0.0968862443176036,1.7443241665254454,False,6.0,-1.0,-0.0968862443176036,1.7443241665254454,-0.0968862443176036,0.0,111106.63003618325,234915.6687493192,26449.961353480154,6.0,-1.0,29.183736371977762,-426.0681299649869,39.19616161403074,-0.0415990973516064,-0.473023827668779,0.09337710011009462,3.062,7.425,0.19201527124901452,-0.9413164220243135,0.277585174738335,0.2938652859181107,76.09792015325245,False
720575940611884773,773429.932381668,261464.3155522164,168611.87077385426,right,-0.0703425174179545,1.7270927031877776,129845.4227252454,4.0,2.0,-0.0703425174179545,1.7270927031877776,False,4.0,2.0,0.0703425174179545,1.7270927031877776,0.0703425174179545,0.0,95018.79268711164,248721.60270905943,30785.818266880713,4.0,2.0,95.96424495004185,-402.4844193764908,49.565894736549524,0.17231187825546584,-0.4266141068807377,0.1305307073491956,3.674,2.121,0.39522217891859357,-0.8521427144538788,0.34300469893868024,0.08789583880533111,56.48417669123534,False
720575940611944434,335024.9745836985,326332.1787905346,188686.90622261167,left,-0.5697170974838288,1.0916090515054937,118074.2632509552,-9.0,-12.0,-0.5498533203042985,1.105243785963803,True,-9.0,-12.0,0.5498533203042985,1.105243785963803,0.5498533203042985,0.0,57002.74524540189,-183563.8823066379,-61375.95978056368,-9.0,-12.0,66.29059957722303,387.7521620874299,-178.7735808087692,0.06705004111839846,0.3186454780635436,-0.357548312336181,-12.86,3.182,0.13347001274468853,0.8568109257165096,-0.49805701809205605,0.31339439353469334,36.93315239846011,False
720575940612007061,346688.69588313415,348470.45949535194,197601.85922974767,left,-0.6694457741435151,0.8983476796913562,125324.64588224213,-14.0,-14.0,-0.6450376756091066,0.9149041068571904,True,-14.0,-14.0,0.6450376756091066,0.9149041068571904,0.6450376756091066,0.0,44922.08230397575,-170240.83045386485,-80925.28525382777,-14.0,-14.0,85.21555715881107,338.86302292448016,-237.0740699343288,0.12146916797809534,0.11129254322217301,-0.463766274999183,-17.146,0.0,0.16227067094601688,0.696992141317169,-0.6984770463607499,0.5436153498210202,14.404890783987007,False
720575940612028645,282433.1969981238,210369.74108818013,204856.9981238274,left,0.0936078413015841,2.049808553821433,117845.07187460376,10.0,5.0,0.0909452476615619,2.034348412430721,True,10.0,5.0,-0.0909452476615619,2.034348412430721,-0.0909452476615619,0.0,58366.42762508411,-244457.17378821556,51605.46047287325,10.0,5.0,39.28068299686872,379.7681383162606,128.2941242192433,0.013625106410446347,0.35110455350443837,0.3284323198754744,9.186,5.303,0.25157003431825276,0.742714673624331,0.6205541325430173,0.23264595988044456,46.10764502841141,False
720575940612031694,781566.4840182648,250688.2800608828,179216.56012176562,right,-0.1863037123655656,1.7920848627281396,131298.47293981534,4.0,5.0,-0.1863037123655659,1.7920848627281396,False,4.0,5.0,0.1863037123655659,1.7920848627281396,0.1863037123655659,0.0,86395.53195404407,256110.84658957704,43663.09666004128,4.0,5.0,124.21478086078572,-373.67904414879723,72.54441624106504,0.2504866667793284,-0.3637584207789675,0.18329019616311032,5.511,-1.061,0.5512360250101355,-0.7097275153502681,0.43866353699134863,0.08011365951636663,42.9313419276374,False
720575940612098766,260698.21014492755,218066.268115942,237982.39130434784,left,0.4279002080852271,1.901387702363457,119951.69767351243,4.0,10.0,0.4144481006088571,1.8909513355191527,True,4.0,10.0,-0.4144481006088571,1.8909513355191527,-0.4144481006088571,0.0,24052.38374252303,-265346.970237632,47719.504748810665,4.0,10.0,159.48955531251394,307.3426842453627,110.43154016299002,0.34582661671866793,0.1529431691334643,0.2918076111243849,8.573,-6.364,0.623519945614482,0.5468743223766939,0.5587050679436742,0.25407861951663013,10.121345126247048,False
720575940612104034,324967.84435797663,294389.7307392996,169730.73929961087,left,-0.5218020422668195,1.4126971655252936,120019.77734872662,0.0,-10.0,-0.5052447204136609,1.417520544536104,True,0.0,-10.0,0.5052447204136609,1.417520544536104,0.5052447204136609,0.0,80572.42093329292,-196073.86610166496,-33649.20710897512,0.0,-10.0,-11.739989562711035,431.12251765408314,-80.56977591493661,-0.17657040788784698,0.4272451164536227,-0.1311479620720504,-6.124,10.607,-0.15692158064484005,0.9550487908812041,-0.25151028719373497,0.22210327289046156,79.4604980945637,False
720575940612109619,745723.7305263156,270415.4329824561,139377.26315789472,right,0.2473681941030004,1.698816476762263,132189.46885424014,7.0,-4.0,0.2473681941030006,1.698816476762264,False,7.0,-4.0,-0.2473681941030006,1.698816476762264,-0.2473681941030006,0.0,121967.90881999128,221559.28496548836,15346.5164234539,7.0,-4.0,-24.177157401424942,-434.29535679110836,20.961842705188072,-0.19934772415536778,-0.43808355939857135,0.06958667087152065,1.837,11.667,-0.08131308273613508,-0.978670119834968,0.1886610164240506,0.3424298395845447,82.4661592204363,False
720575940612162227,791027.5935098208,222107.48420153715,221181.72502134927,right,-0.5658693014119272,1.9553559443058384,130776.35178573016,4.0,14.0,-0.5658693014119277,1.9553559443058373,False,4.0,14.0,0.5658693014119277,1.9553559443058373,0.5658693014119277,4.0,49640.8022281453,263714.2075264345,79141.65772237933,4.0,14.0,181.00632295643564,-254.64778382242545,124.71981229589764,0.3793494290596945,-0.0074428567893059135,0.3013659623871359,11.023,-10.607,0.713829760866132,-0.30109916378161794,0.6322866170272872,0.29522042398735293,1.428877591715917,True
720575940612181221,310460.6646248086,229306.8208269525,174005.29862174575,left,-0.3258248065009018,1.95141113858857,116521.77911408617,11.0,-3.0,-0.3138382664109335,1.939648408857408,True,11.0,-3.0,0.3138382664109335,1.939648408857408,0.3138382664109335,0.0,86350.45814896816,-215312.9795028387,30076.659580608877,11.0,-3.0,-66.61057444071909,410.96121024811123,66.16661126983836,-0.3160757193794434,0.3305747910483874,0.1577974302949299,4.899,14.849,-0.41862912972898536,0.8276133847500853,0.3739060538756493,0.28053485202303896,59.24207778987409,False
720575940612197986,795746.2776911076,272841.2605304212,208229.8283931357,right,-0.4031967638777727,1.58329631501895,131015.09121837476,-3.0,7.0,-0.4031967638777722,1.5832963150189496,False,-3.0,7.0,0.4031967638777722,1.5832963150189496,0.4031967638777722,0.0,54514.73700536644,272076.3613165403,27467.168745342402,-3.0,7.0,217.07003606352671,-299.6978534424303,23.411228390013786,0.4620189172116131,-0.11378437966313737,0.07857611732861179,2.449,-10.607,0.8466012372742782,-0.45764211423708834,0.27171683849601436,0.271760968454407,5.899455481400297,False
720575940612210289,349703.6121758737,314681.6640360767,166243.38218714768,left,-0.7414304292570204,1.2640672793574117,125089.27729426052,-5.0,-14.0,-0.7189593164367984,1.2718241700276869,True,-5.0,-14.0,0.7189593164367984,1.2718241700276869,0.7189593164367984,0.0,81265.54133552355,-169932.40440035364,-52408.8976799439,-5.0,-14.0,-9.890295049523434,401.87609657454317,-148.65172317258018,-0.19009104557562892,0.3263030978968965,-0.30280680714379044,-11.635,9.546,-0.29079363974734085,0.8067187087171934,-0.5144355976098058,0.2011445011098659,63.99592539152958,False
720575940612248418,255551.48691099475,276631.74869109946,259204.81675392672,left,0.4926580229693773,1.3771535198533962,119527.0138457744,-6.0,7.0,0.4768293148630639,1.3815343274353966,True,-6.0,7.0,-0.4768293148630639,1.3815343274353966,-0.4768293148630639,0.0,-6228.960293859322,-266020.7453076061,-6955.735054176183,-6.0,7.0,239.9592609199236,264.4733405061321,1.489368290588448,0.48558739837019227,-0.010366210936549342,0.0163273319914957,0.612,-13.789,0.9349593048487326,0.2799481422585205,0.21789937109312188,0.3609325356508586,1.7182451667494898,True
720575940612334810,745178.0227870289,360164.8273444347,197219.2112182296,right,0.0230630912382973,0.8850875391711462,129645.52943545736,-15.0,-6.0,0.0230630912382984,0.8850875391711469,False,-15.0,-6.0,-0.0230630912382984,0.8850875391711469,-0.0230630912382984,0.0,50697.88860345382,228014.60865315862,-63899.02323093225,-15.0,-6.0,198.08268842637005,-290.0291388656533,-202.17952652872208,0.3588919985119272,-0.02250632308866591,-0.33514971688021544,-12.86,-9.546,0.7330427793607097,-0.46698394184222164,-0.4945445194202707,0.46514025900936257,2.0515998397803688,True
720575940612352114,757693.9724837075,324494.1028240406,172189.65966690803,right,0.0621240728491178,1.2359102256387016,128939.6862572728,-6.0,-4.0,0.0621240728491185,1.2359102256387018,False,-6.0,-4.0,-0.0621240728491185,1.2359102256387018,-0.0621240728491185,0.0,81262.05358830593,237700.82933658152,-31843.805510088932,-6.0,-4.0,148.67286595997913,-385.11183849541237,-101.46089752178924,0.3060511652667396,-0.34569344163562854,-0.1453781607320334,-6.124,-2.121,0.5456617534042564,-0.8179150784775646,-0.18239565584418838,0.17961424845486645,40.36662070593132,False
720575940612382634,310941.65960784315,252515.75529411764,171433.4745098039,left,-0.3688282842804051,1.7550019797603085,116626.67966671848,8.0,-6.0,-0.3562484474528652,1.7493434748105832,True,8.0,-6.0,0.3562484474528652,1.7493434748105832,0.3562484474528652,0.0,85238.91460869863,-213138.56063932407,6848.731388415046,8.0,-6.0,-65.20331823782819,426.8667333692679,19.613499501399264,-0.31636890408509305,0.362620942438906,0.05505562115604493,1.225,14.849,-0.3551910648695615,0.9272009092446117,0.11890240255264949,0.349179603888157,70.78621317288174,False
720575940612393000,748658.4072778167,273505.6515045486,142399.24422673194,right,0.2185247325045514,1.6719056325422987,131533.38270740153,6.0,-4.0,0.2185247325045516,1.6719056325422994,False,6.0,-4.0,-0.2185247325045516,1.6719056325422994,-0.2185247325045516,0.0,118550.31367700324,224733.6897868614,12993.35999024276,6.0,-4.0,-6.975595501050934,-436.33243478898953,12.827650066732053,-0.13921588121471923,-0.4596120958241656,0.054285010516138474,1.225,10.607,-0.0037730346910537504,-0.9882683434403196,0.15268086180968043,0.2905639518404983,84.76714350995076,False
